nces_id,corp_id,corp_name,address,city,state,zip,lon,lat,coord
1800196,9060,Paramount Cottage Home,1203 E St. Clair Street,Indianapolis,IN,46202,-86.1367921,39.7773463,39.7773463+-86.1367921
1800199,9065,Allegiant Preparatory Academy,8928 Ashford Castle Drive#1425,Indianapolis,IN,46250,-86.0701144,39.917703,39.917703+-86.0701144
1800193,9080,Vanguard Collegiate of Indy (CLOSING 10/6/2023),PO Box 681313,Indianapolis,IN,46268,-86.2410149,39.8966454,39.8966454+-86.2410149
1800202,9085,pilotED Schools,2710  Bethel Ave,Indianapolis,IN,46203,-86.1172022,39.7442191,39.7442191+-86.1172022
1800194,9090,Matchbook Learning,1163 Belmont Avenue,Indianapolis,IN,46222,-86.1959272,39.784106800000004,39.7841068+-86.1959272
1800006,9100,Indiana Department of Correction,302 W Washington St Rm E334,Indianapolis,IN,46204,-86.1652409,39.76798549999999,39.7679855+-86.1652409
1800179,9120,Hoosier College and Career Academy,5650 Caito Drive,Indianapolis,IN,46226,-86.0437188,39.8565141,39.8565141+-86.0437188
1800216,9130,Adelante Schools,1202 E Troy Ave,Indianapolis,IN,46203,-86.1369448,39.723436,39.723436+-86.1369448
1800206,9135,KIPP Indy Legacy High,2255 N Ralston Ave,Indianapolis,IN,46218,-86.1318035,39.8832556,39.8832556+-86.1318035
1800223,9140,BELIEVE Circle City High School,2540 North Capitol Ave,Indianapolis,IN,46208,-86.1617395,39.8037166,39.8037166+-86.1617395
1800187,9145,Herron-Riverside High School,110 E 16th Street,Indianapolis,IN,46208,-86.1555027,39.7889994,39.7889994+-86.1555027
1800181,9150,Circle City Prep Charter School,4002 N Franklin Road,Indianapolis,IN,46226,-86.0285822,39.8299955,39.8299955+-86.0285822
1800197,9160,Excel Center - Muncie,1023 W Jackson St,Muncie,IN,47305,-85.3977235,40.1926993,40.1926993+-85.3977235
1800208,9165,Paramount Englewood,1849 E Pleasant Run S Pkwy Drive,Indianapolis,IN,46203,-86.142418,39.7398651,39.7398651+-86.142418
1800224,9170,Rooted School Indianapolis,5750 E 30th St,Indianapolis,IN,46218,-86.0696425,39.8122628,39.8122628+-86.0696425
1800200,9190,Excel Center - Gary,3710 Clark Road,Gary,IN,46408,-87.3941981,41.5508718,41.5508718+-87.3941981
1800203,9195,Timothy L. Johnson Academy Middle,4625 Werling Drive,Fort Wayne,IN,46806,-85.10537839999999,41.03956,41.03956+-85.1053784
NA,9200,Archdiocese of Indianapolis,1400 N. Meridian St,Indianapolis,IN,46202,-86.1579498,39.7862374,39.7862374+-86.1579498
NA,9205,Diocese of Gary,9292 Broadway,Merrillville,IN,46410,-87.3364768,41.4501685,41.4501685+-87.3364768
NA,9210,Diocese of Lafayette Catholic School,2300 S 9th St,Lafayette,IN,47905,-86.88671029999999,40.3941828,40.3941828+-86.8867103
NA,9215,Diocese of Evansville,4200 N Kentucky Ave,Evansville,IN,47711,-87.54862469999999,38.0180985,38.0180985+-87.5486247
NA,9220,Diocese of Fort Wayne - South Bend,915 S Clinton St,Fort Wayne,IN,46802,-85.1371336,41.0778711,41.0778711+-85.1371336
NA,9230,Lutheran Schools of Indiana,1145 S Barr St,Fort Wayne,IN,46802,-85.13520319999999,41.0755274,41.0755274+-85.1352032
NA,9235,Amish Schools of Indiana,5520 West 100 North,LaGrange,IN,46761,-85.5322946,41.6544082,41.6544082+-85.5322946
NA,9240,The Oaks Academy,2301 N Park Ave,Indianapolis,IN,46205,-86.1472958,39.7996407,39.7996407+-86.1472958
1800134,9305,Excel Center - Richmond,1215 S 'J' St,Richmond,IN,47374,-84.88485089999999,39.8404719,39.8404719+-84.8848509
1800027,9310,Charter School of the Dunes,7300 E Melton Road,Gary,IN,46403,-87.2490835,41.5961327,41.5961327+-87.2490835
1800021,9315,Signature School Incorporated,610 Main St,Evansville,IN,47708,-87.5685286,37.9729993,37.9729993+-87.5685286
1800011,9320,Community Montessori Incorporated,4102 St Joseph Rd,New Albany,IN,47150,-85.8098317,38.3530814,38.3530814+-85.8098317
1800016,9325,Options Charter Schools,530 W Carmel Dr,Carmel,IN,46032,-86.1364945,39.9631271,39.9631271+-86.1364945
1800014,9330,Irvington Community School,5751 E University Ave,Indianapolis,IN,46219,-86.0688505,39.7658537,39.7658537+-86.0688505
1800138,9335,Excel Center - West,6000 W 34th Street,Indianapolis,IN,46224,-86.2641539,39.8176772,39.8176772+-86.2641539
1800142,9345,Excel Center - Lafayette,615 N 18th St 2nd Floor,Lafayette,IN,47904,-86.8765327,40.4232003,40.4232003+-86.8765327
1800013,9350,Timothy L Johnson Academy,4625 Werling Dr,Fort Wayne,IN,46806,-85.10537839999999,41.03956,41.03956+-85.1053784
1800135,9355,Excel Center - Kokomo,101 W Superior St,Kokomo,IN,46901,-86.1316859,40.4852813,40.4852813+-86.1316859
1800137,9365,Enlace Academy,3725 Kiel Ave,Indianapolis,IN,46224,-86.2623837,39.8228098,39.8228098+-86.2623837
1800018,9380,Christel House Academy South,2717 S East St,Indianapolis,IN,46225,-86.1474722,39.7273196,39.7273196+-86.1474722
1800122,9385,Christel House DORS,2717 S East St,Indianapolis,IN,46225,-86.1474722,39.7273196,39.7273196+-86.1474722
1800149,9395,Christel House Academy West,2717 S East St,Indianapolis,IN,46225,-86.1474722,39.7273196,39.7273196+-86.1474722
1800028,9400,KIPP Indy College Prep Middle,1740 E 30th St,Indianapolis,IN,46218,-86.1292201,39.8113831,39.8113831+-86.1292201
1800147,9410,KIPP Indy Unite Elementary,1740 E 30th Street,Indianapolis,IN,46218,-86.1292201,39.8113831,39.8113831+-86.1292201
1800145,9425,Tindley Genesis Academy,3960 Meadows Dr,Indianapolis,IN,46205,-86.11456869999999,39.8298485,39.8298485+-86.1145687
1800148,9430,Tindley Summit Academy,3960 Meadows Dr,Indianapolis,IN,46205,-86.11456869999999,39.8298485,39.8298485+-86.1145687
1800045,9445,Charles A Tindley Accelerated School,3960 Meadows Dr,Indianapolis,IN,46205,-86.11456869999999,39.8298485,39.8298485+-86.1145687
1800025,9460,Thea Bowman Leadership Academy,975 W 5th Ave,Gary,IN,46406,-87.3494159,41.6019645,41.6019645+-87.3494159
1800033,9485,Southeast Neighborhood School of Excellence,1601 S Barth Ave,Indianapolis,IN,46203,-86.140653,39.745813,39.745813+-86.140653
1800037,9495,Joshua Academy,1230 E Illinois St,Evansville,IN,47711,-87.5418261,37.9795938,37.9795938+-87.5418261
1800020,9500,West Central Education Service Ctr,PO Box 21,Greencastle,IN,46135,-86.8647316,39.6444898,39.6444898+-86.8647316
1800198,9505,Indiana Agriculture and Technology,"650 East Carmel Drive, Suite 200",Carmel,IN,46032,-86.1154384,39.9625186,39.9625186+-86.1154384
1800040,9510,Northern Indiana Education Center,56535 Magnetic Dr,Mishawaka,IN,46545,-86.12989429999999,41.6729977,41.6729977+-86.1298943
1800050,9520,Southern Indiana Education Center,1102 Tree Lane Dr,Jasper,IN,47546,-86.90202389999999,38.3718479,38.3718479+-86.9020239
1800070,9530,East Central Education Service Ctr,1601 Indiana Ave,Connersville,IN,47331,-85.1337556,39.6531838,39.6531838+-85.1337556
1800226,9531,Paramount Online Academy,1203 E St Clair St,Indianapolis,IN,46202,-86.1367921,39.7773463,39.7773463+-86.1367921
1800227,9533,Promise Prep,4430 N Post Rd,Indianapolis,IN,46226,-86.010503,39.83774210000001,39.8377421+-86.010503
1800228,9534,Indy Steam Academy,4020 N Sherman Drive,Indianapolis,IN,46226,-86.1037597,39.83108980000001,39.8310898+-86.1037597
